TIENDA,TOTAL,AÑO,MES,DIA,DIA_SEMANA,FESTIVO,ESTACION
1,1456.16,2021,10,06,2,0,3
2,1833.3,2021,10,06,2,0,3
3,689.57,2021,10,06,2,0,3
4,0.0,2021,10,06,2,0,3
0,1771.43,2021,10,07,3,0,3
1,1482.97,2021,10,07,3,0,3
2,1668.6,2021,10,07,3,0,3
3,1273.83,2021,10,07,3,0,3
4,118.67,2021,10,07,3,0,3
0,1745.28,2021,10,08,4,0,3
1,700.3,2021,10,08,4,0,3
2,1020.78,2021,10,08,4,0,3
3,815.63,2021,10,08,4,0,3
4,0.0,2021,10,08,4,0,3
0,1838.56,2021,10,09,5,0,3
1,3492.8,2021,10,09,5,0,3
2,2847.28,2021,10,09,5,0,3
3,1000.9,2021,10,09,5,0,3
4,59.33,2021,10,09,5,0,3
0,1902.8,2021,10,11,0,0,3
1,2963.46,2021,10,11,0,0,3
2,2267.73,2021,10,11,0,0,3
3,913.67,2021,10,11,0,0,3
4,46.0,2021,10,11,0,0,3
0,382.48,2021,10,13,2,0,3
1,1299.92,2021,10,13,2,0,3
2,1994.3,2021,10,13,2,0,3
3,405.43,2021,10,13,2,0,3
4,0.0,2021,10,13,2,0,3
0,823.03,2021,10,14,3,0,3
1,1101.19,2021,10,14,3,0,3
2,1126.47,2021,10,14,3,0,3
3,777.47,2021,10,14,3,0,3
4,0.0,2021,10,14,3,0,3
0,895.41,2021,10,15,4,0,3
1,1857.13,2021,10,15,4,0,3
2,1762.67,2021,10,15,4,0,3
3,710.0,2021,10,15,4,0,3
4,0.0,2021,10,15,4,0,3
0,1397.43,2021,10,16,5,0,3
1,2101.03,2021,10,16,5,0,3
2,3895.68,2021,10,16,5,0,3
3,1088.83,2021,10,16,5,0,3
4,98.67,2021,10,16,5,0,3
0,980.17,2021,10,18,0,0,3
1,800.44,2021,10,18,0,0,3
2,640.53,2021,10,18,0,0,3
3,874.62,2021,10,18,0,0,3
4,56.67,2021,10,18,0,0,3
0,669.93,2021,10,19,1,0,3
1,1099.11,2021,10,19,1,0,3
2,959.0,2021,10,19,1,0,3
3,586.17,2021,10,19,1,0,3
4,0.0,2021,10,19,1,0,3
0,698.93,2021,10,20,2,0,3
1,1579.1,2021,10,20,2,0,3
2,1419.61,2021,10,20,2,0,3
3,672.1,2021,10,20,2,0,3
4,-55.33,2021,10,20,2,0,3
0,779.45,2021,10,21,3,0,3
1,1268.47,2021,10,21,3,0,3
2,1875.0,2021,10,21,3,0,3
3,896.57,2021,10,21,3,0,3
4,158.0,2021,10,21,3,0,3
0,1203.33,2021,10,22,4,0,3
1,1620.25,2021,10,22,4,0,3
2,1519.5,2021,10,22,4,0,3
3,480.0,2021,10,22,4,0,3
4,72.67,2021,10,22,4,0,3
0,2928.61,2021,10,23,5,0,3
1,1993.18,2021,10,23,5,0,3
2,2396.5,2021,10,23,5,0,3
3,675.17,2021,10,23,5,0,3
4,185.33,2021,10,23,5,0,3
0,1267.05,2021,10,25,0,0,3
1,1737.43,2021,10,25,0,0,3
2,2660.18,2021,10,25,0,0,3
3,590.67,2021,10,25,0,0,3
4,0.0,2021,10,25,0,0,3
0,1023.8,2021,10,26,1,0,3
1,1803.08,2021,10,26,1,0,3
2,2494.12,2021,10,26,1,0,3
3,579.4,2021,10,26,1,0,3
4,52.67,2021,10,26,1,0,3
0,846.97,2021,10,27,2,0,3
1,1813.68,2021,10,27,2,0,3
2,1352.12,2021,10,27,2,0,3
3,456.5,2021,10,27,2,0,3
4,0.0,2021,10,27,2,0,3
0,1566.33,2021,10,28,3,0,3
1,951.94,2021,10,28,3,0,3
2,1247.14,2021,10,28,3,0,3
3,852.87,2021,10,28,3,0,3
4,149.33,2021,10,28,3,0,3
0,1394.17,2021,10,29,4,0,3
1,1431.63,2021,10,29,4,0,3
2,1524.2,2021,10,29,4,0,3
3,699.3,2021,10,29,4,0,3
4,56.67,2021,10,29,4,0,3
0,2550.57,2021,10,30,5,0,3
1,2936.77,2021,10,30,5,0,3
2,2832.53,2021,10,30,5,0,3
3,746.27,2021,10,30,5,0,3
4,136.0,2021,10,30,5,0,3
0,1541.53,2021,11,01,0,1,3
1,1501.5,2021,11,01,0,1,3
2,2067.38,2021,11,01,0,1,3
3,971.17,2021,11,01,0,1,3
4,191.33,2021,11,01,0,1,3
0,1934.44,2021,11,03,2,0,3
1,1093.62,2021,11,03,2,0,3
2,2043.0,2021,11,03,2,0,3
3,877.67,2021,11,03,2,0,3
4,162.0,2021,11,03,2,0,3
0,1409.62,2021,11,04,3,0,3
1,1993.37,2021,11,04,3,0,3
2,2234.08,2021,11,04,3,0,3
3,658.13,2021,11,04,3,0,3
4,56.67,2021,11,04,3,0,3
0,1340.08,2021,11,05,4,0,3
1,1292.81,2021,11,05,4,0,3
2,2443.5,2021,11,05,4,0,3
3,1355.67,2021,11,05,4,0,3
4,87.33,2021,11,05,4,0,3
0,2229.77,2021,11,06,5,0,3
1,2353.48,2021,11,06,5,0,3
2,3765.98,2021,11,06,5,0,3
3,1988.23,2021,11,06,5,0,3
4,218.0,2021,11,06,5,0,3
0,971.23,2021,11,08,0,0,3
1,1123.5,2021,11,08,0,0,3
2,2655.79,2021,11,08,0,0,3
3,737.33,2021,11,08,0,0,3
4,0.0,2021,11,08,0,0,3
0,1652.23,2021,11,09,1,0,3
1,2211.36,2021,11,09,1,0,3
2,1554.03,2021,11,09,1,0,3
3,775.94,2021,11,09,1,0,3
4,138.67,2021,11,09,1,0,3
0,1467.0,2021,11,10,2,0,3
1,1177.27,2021,11,10,2,0,3
2,1567.77,2021,11,10,2,0,3
3,954.45,2021,11,10,2,0,3
4,113.33,2021,11,10,2,0,3
0,1427.97,2021,11,11,3,0,3
1,1819.78,2021,11,11,3,0,3
2,1864.76,2021,11,11,3,0,3
3,898.78,2021,11,11,3,0,3
4,-5.33,2021,11,11,3,0,3
0,2634.2,2021,11,13,5,0,3
1,3434.6,2021,11,13,5,0,3
2,2911.6,2021,11,13,5,0,3
3,2018.63,2021,11,13,5,0,3
4,32.67,2021,11,13,5,0,3
0,1596.67,2021,11,12,4,0,3
1,2661.83,2021,11,12,4,0,3
2,1614.97,2021,11,12,4,0,3
3,817.5,2021,11,12,4,0,3
4,-22.67,2021,11,12,4,0,3
0,1195.8,2021,11,15,0,0,3
1,1006.07,2021,11,15,0,0,3
2,1017.12,2021,11,15,0,0,3
3,762.75,2021,11,15,0,0,3
4,125.93,2021,11,15,0,0,3
0,1299.92,2021,11,02,1,0,3
1,1271.78,2021,11,02,1,0,3
2,2306.6,2021,11,02,1,0,3
3,447.83,2021,11,02,1,0,3
4,-59.33,2021,11,02,1,0,3
0,297.27,2021,11,16,1,0,3
1,843.05,2021,11,16,1,0,3
2,2459.0,2021,11,16,1,0,3
3,1072.67,2021,11,16,1,0,3
4,143.33,2021,11,16,1,0,3
0,783.92,2021,11,17,2,0,3
1,1500.13,2021,11,17,2,0,3
2,1452.6,2021,11,17,2,0,3
3,596.67,2021,11,17,2,0,3
4,170.0,2021,11,17,2,0,3
0,1367.0,2021,11,18,3,0,3
1,1366.3,2021,11,18,3,0,3
2,1372.42,2021,11,18,3,0,3
3,680.0,2021,11,18,3,0,3
4,53.4,2021,11,18,3,0,3
0,1866.71,2021,11,20,5,0,3
1,1772.41,2021,11,20,5,0,3
2,2593.41,2021,11,20,5,0,3
3,1527.77,2021,11,20,5,0,3
4,265.33,2021,11,20,5,0,3
0,1020.93,2021,11,19,4,0,3
1,1108.38,2021,11,19,4,0,3
2,2266.5,2021,11,19,4,0,3
3,638.92,2021,11,19,4,0,3
4,191.33,2021,11,19,4,0,3
0,802.67,2021,11,22,0,0,3
1,1635.83,2021,11,22,0,0,3
2,1208.3,2021,11,22,0,0,3
3,721.67,2021,11,22,0,0,3
4,76.67,2021,11,22,0,0,3
0,1253.33,2021,11,23,1,0,3
1,741.3,2021,11,23,1,0,3
2,1437.47,2021,11,23,1,0,3
3,543.43,2021,11,23,1,0,3
4,145.33,2021,11,23,1,0,3
0,954.8,2021,11,24,2,0,3
1,1423.63,2021,11,24,2,0,3
2,1366.78,2021,11,24,2,0,3
3,652.67,2021,11,24,2,0,3
4,99.33,2021,11,24,2,0,3
0,1205.8,2021,11,25,3,0,3
1,1056.5,2021,11,25,3,0,3
2,1529.96,2021,11,25,3,0,3
3,568.0,2021,11,25,3,0,3
4,56.67,2021,11,25,3,0,3
0,2902.9,2021,11,26,4,0,3
1,3121.3,2021,11,26,4,0,3
2,4355.88,2021,11,26,4,0,3
3,2267.29,2021,11,26,4,0,3
4,504.47,2021,11,26,4,0,3
0,2222.06,2021,11,27,5,0,3
1,2864.82,2021,11,27,5,0,3
2,4997.23,2021,11,27,5,0,3
3,2067.98,2021,11,27,5,0,3
4,229.73,2021,11,27,5,0,3
0,1279.92,2021,11,28,6,1,3
1,1480.74,2021,11,28,6,1,3
2,2557.02,2021,11,28,6,1,3
3,602.1,2021,11,28,6,1,3
4,41.4,2021,11,28,6,1,3
0,703.77,2021,11,29,0,0,3
1,1074.72,2021,11,29,0,0,3
2,1330.17,2021,11,29,0,0,3
3,583.17,2021,11,29,0,0,3
4,-82.07,2021,11,29,0,0,3
0,727.77,2021,11,30,1,0,3
1,1388.62,2021,11,30,1,0,3
2,1999.44,2021,11,30,1,0,3
3,362.85,2021,11,30,1,0,3
4,172.67,2021,11,30,1,0,3
0,946.12,2021,12,01,2,0,3
1,368.17,2021,12,01,2,0,3
2,1378.04,2021,12,01,2,0,3
3,356.53,2021,12,01,2,0,3
4,-121.33,2021,12,01,2,0,3
0,819.13,2021,12,02,3,0,3
1,505.3,2021,12,02,3,0,3
2,1288.0,2021,12,02,3,0,3
3,493.8,2021,12,02,3,0,3
4,59.33,2021,12,02,3,0,3
0,1691.52,2021,12,03,4,0,3
1,1487.32,2021,12,03,4,0,3
2,2085.8,2021,12,03,4,0,3
3,375.3,2021,12,03,4,0,3
4,0.0,2021,12,03,4,0,3
0,1601.7,2021,12,04,5,0,3
1,2457.05,2021,12,04,5,0,3
2,3200.03,2021,12,04,5,0,3
3,506.2,2021,12,04,5,0,3
4,56.67,2021,12,04,5,0,3
0,912.27,2021,12,05,6,1,3
1,1070.17,2021,12,05,6,1,3
2,2315.97,2021,12,05,6,1,3
3,565.13,2021,12,05,6,1,3
4,0.0,2021,12,05,6,1,3
0,2515.59,2021,12,07,1,0,3
1,2808.49,2021,12,07,1,0,3
2,3393.67,2021,12,07,1,0,3
3,839.0,2021,12,07,1,0,3
4,4.0,2021,12,07,1,0,3
0,720.98,2021,12,08,2,1,3
1,644.97,2021,12,08,2,1,3
2,2012.13,2021,12,08,2,1,3
3,487.23,2021,12,08,2,1,3
4,146.0,2021,12,08,2,1,3
0,1378.15,2021,12,09,3,0,3
1,1292.37,2021,12,09,3,0,3
2,681.8,2021,12,09,3,0,3
3,427.63,2021,12,09,3,0,3
4,0.0,2021,12,09,3,0,3
0,305.67,2021,12,12,6,1,3
1,724.43,2021,12,12,6,1,3
2,1424.46,2021,12,12,6,1,3
3,360.17,2021,12,12,6,1,3
4,72.67,2021,12,12,6,1,3
0,825.47,2021,12,10,4,0,3
1,899.37,2021,12,10,4,0,3
2,2270.19,2021,12,10,4,0,3
3,648.33,2021,12,10,4,0,3
4,-13.33,2021,12,10,4,0,3
0,1725.43,2021,12,11,5,0,3
1,1628.5,2021,12,11,5,0,3
2,3023.93,2021,12,11,5,0,3
3,730.43,2021,12,11,5,0,3
4,0.0,2021,12,11,5,0,3
0,525.33,2021,12,13,0,0,3
1,1587.45,2021,12,13,0,0,3
2,1419.33,2021,12,13,0,0,3
3,375.33,2021,12,13,0,0,3
4,56.67,2021,12,13,0,0,3
0,810.33,2021,12,14,1,0,3
1,843.63,2021,12,14,1,0,3
2,891.83,2021,12,14,1,0,3
3,286.69,2021,12,14,1,0,3
4,129.33,2021,12,14,1,0,3
0,597.73,2021,12,15,2,0,3
1,792.69,2021,12,15,2,0,3
2,1508.13,2021,12,15,2,0,3
3,626.33,2021,12,15,2,0,3
4,116.0,2021,12,15,2,0,3
0,417.5,2021,12,19,6,1,3
1,729.43,2021,12,19,6,1,3
2,1085.64,2021,12,19,6,1,3
3,712.5,2021,12,19,6,1,3
4,52.67,2021,12,19,6,1,3
0,742.01,2021,12,17,4,0,3
1,904.13,2021,12,17,4,0,3
2,2583.4,2021,12,17,4,0,3
3,529.5,2021,12,17,4,0,3
4,0.0,2021,12,17,4,0,3
0,1412.97,2021,12,18,5,0,3
1,1258.33,2021,12,18,5,0,3
2,2849.3,2021,12,18,5,0,3
3,991.23,2021,12,18,5,0,3
4,0.0,2021,12,18,5,0,3
0,925.48,2021,12,20,0,0,3
1,1440.74,2021,12,20,0,0,3
2,1489.1,2021,12,20,0,0,3
3,264.0,2021,12,20,0,0,3
4,72.67,2021,12,20,0,0,3
0,949.43,2021,12,16,3,0,3
1,1161.17,2021,12,16,3,0,3
2,2026.62,2021,12,16,3,0,3
3,467.94,2021,12,16,3,0,3
4,-47.4,2021,12,16,3,0,3
0,939.24,2021,12,21,1,0,3
1,1441.48,2021,12,21,1,0,3
2,1556.63,2021,12,21,1,0,3
3,659.67,2021,12,21,1,0,3
4,86.0,2021,12,21,1,0,3
0,481.67,2021,12,22,2,0,3
1,618.93,2021,12,22,2,0,3
2,1104.67,2021,12,22,2,0,3
3,380.63,2021,12,22,2,0,3
4,0.0,2021,12,22,2,0,3
0,1027.57,2021,12,23,3,0,3
1,1231.43,2021,12,23,3,0,3
2,1464.26,2021,12,23,3,0,3
3,597.33,2021,12,23,3,0,3
4,51.97,2021,12,23,3,0,3
0,473.87,2021,12,26,6,1,3
1,1330.1,2021,12,26,6,1,3
2,1501.49,2021,12,26,6,1,3
3,691.05,2021,12,26,6,1,3
4,211.33,2021,12,26,6,1,3
0,943.99,2021,12,24,4,0,3
1,424.33,2021,12,24,4,0,3
2,1118.33,2021,12,24,4,0,3
3,184.17,2021,12,24,4,0,3
4,0.0,2021,12,24,4,0,3
0,2648.56,2021,12,27,0,0,3
1,2521.74,2021,12,27,0,0,3
2,2946.79,2021,12,27,0,0,3
3,672.75,2021,12,27,0,0,3
4,59.33,2021,12,27,0,0,3
0,1764.74,2021,12,28,1,0,3
1,1912.18,2021,12,28,1,0,3
2,2666.3,2021,12,28,1,0,3
3,1021.23,2021,12,28,1,0,3
4,109.33,2021,12,28,1,0,3
0,2743.1,2021,12,29,2,0,3
1,1906.22,2021,12,29,2,0,3
2,3872.93,2021,12,29,2,0,3
3,1104.67,2021,12,29,2,0,3
4,218.0,2021,12,29,2,0,3
0,1616.83,2021,12,30,3,0,3
1,1605.51,2021,12,30,3,0,3
2,2834.0,2021,12,30,3,0,3
3,1279.2,2021,12,30,3,0,3
4,66.0,2021,12,30,3,0,3
0,935.42,2021,12,31,4,0,3
1,1130.37,2021,12,31,4,0,3
2,1518.44,2021,12,31,4,0,3
3,224.5,2021,12,31,4,0,3
4,46.66,2021,12,31,4,0,3
0,1257.17,2022,01,02,6,1,3
1,1727.38,2022,01,02,6,1,3
2,2449.82,2022,01,02,6,1,3
3,1258.0,2022,01,02,6,1,3
4,39.33,2022,01,02,6,1,3
0,2577.09,2022,01,03,0,0,3
1,1685.47,2022,01,03,0,0,3
2,3691.45,2022,01,03,0,0,3
3,1917.73,2022,01,03,0,0,3
4,100.67,2022,01,03,0,0,3
0,2655.5,2022,01,04,1,0,3
1,2417.72,2022,01,04,1,0,3
2,3579.74,2022,01,04,1,0,3
3,1382.81,2022,01,04,1,0,3
4,132.0,2022,01,04,1,0,3
0,1754.34,2022,01,05,2,0,3
1,1006.77,2022,01,05,2,0,3
2,1460.59,2022,01,05,2,0,3
3,744.27,2022,01,05,2,0,3
4,118.67,2022,01,05,2,0,3
0,1556.77,2022,01,07,4,0,3
1,1557.9,2022,01,07,4,0,3
2,2567.12,2022,01,07,4,0,3
3,969.98,2022,01,07,4,0,3
4,171.33,2022,01,07,4,0,3
0,1505.8,2022,01,08,5,0,3
1,1991.17,2022,01,08,5,0,3
2,2881.63,2022,01,08,5,0,3
3,1109.33,2022,01,08,5,0,3
4,134.0,2022,01,08,5,0,3
0,709.8,2022,01,10,0,0,3
1,1017.32,2022,01,10,0,0,3
2,1659.29,2022,01,10,0,0,3
3,146.6,2022,01,10,0,0,3
4,-120.0,2022,01,10,0,0,3
0,649.17,2022,01,09,6,1,3
1,456.17,2022,01,09,6,1,3
2,1200.77,2022,01,09,6,1,3
3,146.0,2022,01,09,6,1,3
4,144.67,2022,01,09,6,1,3
0,436.08,2022,01,11,1,0,3
1,668.15,2022,01,11,1,0,3
2,813.46,2022,01,11,1,0,3
3,405.6,2022,01,11,1,0,3
4,-118.67,2022,01,11,1,0,3
0,874.21,2022,01,12,2,0,3
1,926.06,2022,01,12,2,0,3
2,928.97,2022,01,12,2,0,3
3,198.0,2022,01,12,2,0,3
4,0.0,2022,01,12,2,0,3
0,638.63,2022,01,13,3,0,3
1,679.67,2022,01,13,3,0,3
2,1219.33,2022,01,13,3,0,3
3,104.5,2022,01,13,3,0,3
4,184.67,2022,01,13,3,0,3
0,1107.33,2022,01,14,4,0,3
1,754.85,2022,01,14,4,0,3
2,1420.13,2022,01,14,4,0,3
3,228.83,2022,01,14,4,0,3
4,0.0,2022,01,14,4,0,3
0,1537.65,2022,01,15,5,0,3
1,1137.48,2022,01,15,5,0,3
2,1566.33,2022,01,15,5,0,3
3,805.83,2022,01,15,5,0,3
4,163.33,2022,01,15,5,0,3
0,665.17,2022,01,17,0,0,3
1,742.3,2022,01,17,0,0,3
2,967.0,2022,01,17,0,0,3
3,152.5,2022,01,17,0,0,3
4,0.0,2022,01,17,0,0,3
0,712.17,2022,01,18,1,0,3
1,461.17,2022,01,18,1,0,3
2,837.31,2022,01,18,1,0,3
3,260.96,2022,01,18,1,0,3
4,17.33,2022,01,18,1,0,3
0,248.81,2022,01,19,2,0,3
1,782.3,2022,01,19,2,0,3
2,877.19,2022,01,19,2,0,3
3,162.67,2022,01,19,2,0,3
4,46.66,2022,01,19,2,0,3
0,808.64,2022,01,20,3,0,3
1,488.98,2022,01,20,3,0,3
2,900.83,2022,01,20,3,0,3
3,202.67,2022,01,20,3,0,3
4,0.0,2022,01,20,3,0,3
0,1130.08,2022,01,22,5,0,3
1,1441.54,2022,01,22,5,0,3
2,2045.08,2022,01,22,5,0,3
3,933.27,2022,01,22,5,0,3
4,92.0,2022,01,22,5,0,3
0,956.11,2022,01,21,4,0,3
1,755.3,2022,01,21,4,0,3
2,1121.09,2022,01,21,4,0,3
3,86.66,2022,01,21,4,0,3
4,59.33,2022,01,21,4,0,3
0,528.8,2022,01,24,0,0,3
1,350.66,2022,01,24,0,0,3
2,997.5,2022,01,24,0,0,3
3,307.17,2022,01,24,0,0,3
4,0.0,2022,01,24,0,0,3
0,46.33,2022,01,25,1,0,3
1,536.69,2022,01,25,1,0,3
2,808.66,2022,01,25,1,0,3
3,728.0,2022,01,25,1,0,3
4,0.0,2022,01,25,1,0,3
0,780.83,2022,01,26,2,0,3
1,427.67,2022,01,26,2,0,3
2,371.5,2022,01,26,2,0,3
3,305.33,2022,01,26,2,0,3
4,-42.66,2022,01,26,2,0,3
0,475.33,2022,01,27,3,0,3
1,693.2,2022,01,27,3,0,3
2,915.33,2022,01,27,3,0,3
3,160.67,2022,01,27,3,0,3
4,0.0,2022,01,27,3,0,3
0,907.87,2022,01,28,4,0,3
1,655.96,2022,01,28,4,0,3
2,1084.2,2022,01,28,4,0,3
3,579.99,2022,01,28,4,0,3
4,-136.0,2022,01,28,4,0,3
0,1901.68,2022,01,29,5,0,3
1,1207.62,2022,01,29,5,0,3
2,2430.43,2022,01,29,5,0,3
3,823.17,2022,01,29,5,0,3
4,148.0,2022,01,29,5,0,3
0,449.33,2022,01,31,0,0,3
1,383.9,2022,01,31,0,0,3
2,758.1,2022,01,31,0,0,3
3,276.83,2022,01,31,0,0,3
4,26.67,2022,01,31,0,0,3
0,541.3,2022,02,01,1,0,3
1,437.27,2022,02,01,1,0,3
2,747.66,2022,02,01,1,0,3
3,358.63,2022,02,01,1,0,3
4,23.33,2022,02,01,1,0,3
0,796.49,2022,02,02,2,0,3
1,530.33,2022,02,02,2,0,3
2,1551.46,2022,02,02,2,0,3
3,428.17,2022,02,02,2,0,3
4,-52.67,2022,02,02,2,0,3
0,414.33,2022,02,03,3,0,3
1,515.83,2022,02,03,3,0,3
2,799.64,2022,02,03,3,0,3
3,480.67,2022,02,03,3,0,3
4,-6.67,2022,02,03,3,0,3
0,1874.44,2022,02,05,5,0,3
1,1479.67,2022,02,05,5,0,3
2,1815.83,2022,02,05,5,0,3
3,740.33,2022,02,05,5,0,3
4,0.0,2022,02,05,5,0,3
0,738.0,2022,02,04,4,0,3
1,941.31,2022,02,04,4,0,3
2,1588.44,2022,02,04,4,0,3
3,118.0,2022,02,04,4,0,3
4,0.0,2022,02,04,4,0,3
0,336.66,2022,02,07,0,0,3
1,624.0,2022,02,07,0,0,3
2,1009.99,2022,02,07,0,0,3
3,241.83,2022,02,07,0,0,3
4,0.0,2022,02,07,0,0,3
0,0.0,2022,02,06,6,1,3
1,0.0,2022,02,06,6,1,3
2,0.0,2022,02,06,6,1,3
3,0.0,2022,02,06,6,1,3
4,194.0,2022,02,06,6,1,3
0,547.18,2022,02,10,3,0,3
1,867.83,2022,02,10,3,0,3
2,941.67,2022,02,10,3,0,3
3,535.67,2022,02,10,3,0,3
4,0.0,2022,02,10,3,0,3
0,698.5,2022,02,08,1,0,3
1,331.4,2022,02,08,1,0,3
2,972.17,2022,02,08,1,0,3
3,312.0,2022,02,08,1,0,3
4,105.33,2022,02,08,1,0,3
0,447.33,2022,02,09,2,0,3
1,386.33,2022,02,09,2,0,3
2,462.67,2022,02,09,2,0,3
3,274.0,2022,02,09,2,0,3
4,150.0,2022,02,09,2,0,3
0,942.5,2022,02,11,4,0,3
1,1085.83,2022,02,11,4,0,3
2,636.17,2022,02,11,4,0,3
3,390.0,2022,02,11,4,0,3
4,118.67,2022,02,11,4,0,3
0,1893.33,2022,02,12,5,0,3
1,1801.52,2022,02,12,5,0,3
2,2237.49,2022,02,12,5,0,3
3,563.66,2022,02,12,5,0,3
4,105.33,2022,02,12,5,0,3
0,1151.83,2022,02,14,0,0,3
1,862.88,2022,02,14,0,0,3
2,1656.61,2022,02,14,0,0,3
3,483.83,2022,02,14,0,0,3
4,342.67,2022,02,14,0,0,3
0,639.73,2022,02,15,1,0,3
1,934.5,2022,02,15,1,0,3
2,1037.29,2022,02,15,1,0,3
3,348.63,2022,02,15,1,0,3
4,59.33,2022,02,15,1,0,3
0,980.62,2022,02,16,2,0,3
1,967.48,2022,02,16,2,0,3
2,1005.17,2022,02,16,2,0,3
3,143.33,2022,02,16,2,0,3
4,0.0,2022,02,16,2,0,3
0,946.33,2022,02,17,3,0,3
1,588.83,2022,02,17,3,0,3
2,1095.93,2022,02,17,3,0,3
3,355.67,2022,02,17,3,0,3
4,128.66,2022,02,17,3,0,3
0,1324.12,2022,02,18,4,0,3
1,1119.97,2022,02,18,4,0,3
2,1031.29,2022,02,18,4,0,3
3,703.0,2022,02,18,4,0,3
4,66.67,2022,02,18,4,0,3
0,1527.14,2022,02,19,5,0,3
1,2045.13,2022,02,19,5,0,3
2,2187.6,2022,02,19,5,0,3
3,387.33,2022,02,19,5,0,3
4,184.67,2022,02,19,5,0,3
0,821.54,2022,02,21,0,0,3
1,1055.78,2022,02,21,0,0,3
2,1555.17,2022,02,21,0,0,3
3,433.33,2022,02,21,0,0,3
4,-91.33,2022,02,21,0,0,3
4,105.33,2022,02,15,1,0,3
0,1687.36,2022,02,22,1,0,3
1,996.13,2022,02,22,1,0,3
2,962.5,2022,02,22,1,0,3
3,229.67,2022,02,22,1,0,3
4,202.0,2022,02,22,1,0,3
0,1319.59,2022,02,23,2,0,3
1,697.62,2022,02,23,2,0,3
2,1603.6,2022,02,23,2,0,3
3,463.3,2022,02,23,2,0,3
4,59.33,2022,02,23,2,0,3
0,1175.88,2022,02,24,3,0,3
1,1184.98,2022,02,24,3,0,3
2,1022.28,2022,02,24,3,0,3
3,254.0,2022,02,24,3,0,3
4,4.0,2022,02,24,3,0,3
0,1541.39,2022,02,25,4,0,3
1,1776.41,2022,02,25,4,0,3
2,1627.3,2022,02,25,4,0,3
3,852.46,2022,02,25,4,0,3
4,63.33,2022,02,25,4,0,3
0,1291.8,2022,02,27,6,1,3
1,1647.26,2022,02,27,6,1,3
2,847.69,2022,02,27,6,1,3
3,0.0,2022,02,27,6,1,3
4,59.33,2022,02,27,6,1,3
0,1825.17,2022,02,26,5,0,3
1,2031.36,2022,02,26,5,0,3
2,2550.1,2022,02,26,5,0,3
3,1494.57,2022,02,26,5,0,3
4,0.0,2022,02,26,5,0,3
0,1025.14,2022,03,02,2,0,3
1,1320.62,2022,03,02,2,0,3
2,1768.05,2022,03,02,2,0,3
3,481.3,2022,03,02,2,0,3
4,-59.33,2022,03,02,2,0,3
0,948.07,2022,03,03,3,0,3
1,1356.08,2022,03,03,3,0,3
2,1538.83,2022,03,03,3,0,3
3,752.6,2022,03,03,3,0,3
4,116.0,2022,03,03,3,0,3
0,1128.61,2022,03,04,4,0,3
1,1717.08,2022,03,04,4,0,3
2,1235.26,2022,03,04,4,0,3
3,677.33,2022,03,04,4,0,3
4,26.67,2022,03,04,4,0,3
0,2857.92,2022,03,05,5,0,3
1,1369.1,2022,03,05,5,0,3
2,3337.38,2022,03,05,5,0,3
3,795.33,2022,03,05,5,0,3
4,118.67,2022,03,05,5,0,3
0,638.11,2022,03,07,0,0,3
1,855.27,2022,03,07,0,0,3
2,739.33,2022,03,07,0,0,3
3,627.97,2022,03,07,0,0,3
4,59.33,2022,03,07,0,0,3
0,643.9,2022,03,08,1,0,3
1,642.69,2022,03,08,1,0,3
2,654.14,2022,03,08,1,0,3
3,369.13,2022,03,08,1,0,3
4,211.33,2022,03,08,1,0,3
0,1840.76,2022,03,01,1,0,3
1,1413.35,2022,03,01,1,0,3
2,1431.03,2022,03,01,1,0,3
3,638.33,2022,03,01,1,0,3
4,244.0,2022,03,01,1,0,3
0,1113.0,2022,03,09,2,0,3
1,822.45,2022,03,09,2,0,3
2,1278.49,2022,03,09,2,0,3
3,642.83,2022,03,09,2,0,3
4,13.33,2022,03,09,2,0,3
0,861.15,2022,03,10,3,0,3
1,919.95,2022,03,10,3,0,3
2,2164.54,2022,03,10,3,0,3
3,919.17,2022,03,10,3,0,3
4,66.0,2022,03,10,3,0,3
0,1281.63,2022,03,11,4,0,3
1,1695.52,2022,03,11,4,0,3
2,1350.84,2022,03,11,4,0,3
3,570.28,2022,03,11,4,0,3
4,132.0,2022,03,11,4,0,3
0,2633.28,2022,03,12,5,0,3
1,2316.23,2022,03,12,5,0,3
2,2948.95,2022,03,12,5,0,3
3,1084.33,2022,03,12,5,0,3
4,279.97,2022,03,12,5,0,3
0,865.0,2022,03,14,0,0,3
1,977.77,2022,03,14,0,0,3
2,975.58,2022,03,14,0,0,3
3,477.83,2022,03,14,0,0,3
4,178.0,2022,03,14,0,0,3
0,786.49,2022,03,15,1,0,3
1,581.67,2022,03,15,1,0,3
2,1431.9,2022,03,15,1,0,3
3,94.33,2022,03,15,1,0,3
4,0.0,2022,03,15,1,0,3
0,1486.07,2022,03,16,2,0,3
1,1290.3,2022,03,16,2,0,3
2,1392.12,2022,03,16,2,0,3
3,168.17,2022,03,16,2,0,3
4,-59.33,2022,03,16,2,0,3
0,1447.47,2022,03,17,3,0,3
1,898.5,2022,03,17,3,0,3
2,1648.1,2022,03,17,3,0,3
3,814.17,2022,03,17,3,0,3
4,264.0,2022,03,17,3,0,3
0,3020.1,2022,03,19,5,0,3
1,2754.38,2022,03,19,5,0,3
